EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-303.215,-229.002,-39.695,-18.587,-7.250,19.755,5807.282,-456.319,0.051,0.951,0.431,-2.136,-1.160,-0.580,73.333,793.000,1.000
-304.475,-232.590,-42.107,-21.716,-10.810,15.249,5832.030,-462.864,0.051,0.951,0.433,-1.892,-1.160,-0.763,73.333,794.000,1.000
-303.983,-233.935,-44.318,-24.664,-14.285,10.970,5839.068,-467.614,0.050,0.952,0.432,-1.953,-1.129,-0.885,73.333,795.000,1.000
-293.565,-224.291,-42.938,-23.916,-13.918,10.493,5937.422,-458.433,0.049,0.954,0.434,-1.892,-1.190,-0.885,73.333,796.000,1.000
-274.609,-207.531,-39.349,-20.967,-11.235,12.218,6092.952,-439.461,0.047,0.955,0.434,-1.923,-1.282,-0.885,73.333,797.000,1.000
-267.682,-202.959,-37.882,-20.310,-10.857,11.697,6184.700,-428.007,0.045,0.955,0.436,-1.740,-1.282,-1.068,73.333,798.000,1.000
-284.835,-218.358,-39.896,-23.243,-14.048,7.739,6172.241,-429.655,0.044,0.958,0.437,-1.801,-1.465,-1.038,73.333,799.000,1.000
-307.650,-239.646,-43.718,-27.911,-19.003,2.023,6135.282,-437.115,0.045,0.959,0.438,-1.831,-1.495,-1.007,73.333,800.000,1.000
-318.137,-254.166,-47.161,-32.052,-23.643,-3.457,6155.722,-443.178,0.044,0.958,0.436,-1.984,-1.556,-1.038,73.333,801.000,1.000
-321.166,-262.427,-49.030,-34.552,-26.716,-7.379,6218.159,-444.007,0.045,0.955,0.435,-2.014,-1.465,-0.885,73.333,802.000,1.000
-328.076,-270.031,-49.919,-36.102,-28.617,-10.038,6244.762,-441.472,0.047,0.956,0.434,-2.045,-1.556,-0.824,73.333,803.000,1.000
-337.676,-275.500,-50.638,-37.410,-30.152,-12.322,6204.952,-438.567,0.049,0.956,0.435,-2.014,-1.678,-0.671,73.333,804.000,1.000
-344.023,-276.966,-50.786,-37.948,-31.105,-14.135,6148.992,-435.534,0.049,0.957,0.434,-2.014,-1.648,-0.671,73.333,805.000,1.000
-358.123,-285.757,-50.243,-37.803,-31.599,-15.451,6127.946,-435.733,0.049,0.959,0.433,-2.045,-1.617,-0.519,73.333,806.000,1.000
-388.765,-308.475,-49.403,-37.725,-32.097,-16.597,6127.463,-442.081,0.051,0.962,0.432,-2.106,-1.526,-0.458,73.333,807.000,1.000
-426.721,-338.135,-48.601,-38.004,-32.643,-17.821,6096.594,-452.228,0.051,0.958,0.431,-2.228,-1.495,-0.275,73.333,808.000,1.000
-478.031,-379.907,-49.141,-39.480,-34.222,-20.317,6012.417,-468.665,0.051,0.958,0.434,-2.258,-1.465,-0.214,73.333,809.000,1.000
-591.305,-472.921,-52.107,-43.057,-37.967,-25.105,5892.660,-510.198,0.051,0.956,0.432,-2.380,-1.404,0.000,73.333,810.000,1.000
-816.512,-657.297,-56.233,-47.748,-42.836,-30.960,5760.130,-594.660,0.051,0.956,0.433,-2.411,-1.373,0.183,73.333,811.000,1.000
-1091.081,-881.122,-58.563,-50.689,-46.033,-34.980,5632.225,-694.406,0.051,0.951,0.433,-2.319,-1.129,0.183,73.333,812.000,1.000
-1249.023,-1007.905,-56.900,-49.483,-45.459,-34.945,5528.493,-744.632,0.052,0.952,0.433,-2.167,-1.038,0.214,73.333,813.000,1.000
-1218.171,-977.071,-51.991,-44.951,-41.748,-31.671,5452.765,-721.767,0.051,0.953,0.435,-2.075,-0.946,0.183,73.333,814.000,1.000
-1079.581,-856.831,-46.728,-40.286,-37.495,-28.198,5393.537,-663.167,0.051,0.951,0.435,-1.892,-0.885,0.183,73.333,815.000,1.000
-912.673,-714.518,-42.891,-37.279,-34.425,-26.227,5350.824,-598.917,0.048,0.950,0.434,-1.923,-0.763,0.153,73.333,816.000,1.000
-740.206,-567.633,-40.337,-35.490,-32.656,-25.349,5321.927,-531.960,0.049,0.948,0.434,-1.831,-0.793,0.183,73.333,817.000,1.000
-606.165,-452.708,-39.062,-34.750,-32.285,-25.583,5275.002,-478.034,0.049,0.949,0.435,-1.587,-0.793,-0.031,73.333,818.000,1.000
-545.646,-400.255,-39.246,-35.401,-33.349,-27.425,5186.595,-452.675,0.049,0.947,0.435,-1.343,-0.671,-0.092,73.333,819.000,1.000
-507.280,-368.591,-39.920,-36.650,-34.845,-29.911,5080.706,-436.014,0.051,0.948,0.437,-1.312,-0.732,-0.183,73.333,820.000,1.000
-423.447,-300.060,-40.790,-38.126,-36.562,-32.347,4990.729,-401.622,0.052,0.951,0.434,-1.190,-0.641,-0.122,73.333,821.000,1.000
-306.116,-202.759,-43.281,-41.089,-39.873,-36.053,4912.993,-356.663,0.055,0.952,0.435,-1.160,-0.641,-0.061,73.333,822.000,1.000
-213.223,-126.088,-46.834,-44.996,-44.134,-40.875,4825.815,-322.094,0.055,0.952,0.436,-1.160,-0.702,-0.031,73.333,823.000,1.000
-163.408,-85.362,-48.123,-46.764,-46.156,-43.725,4726.712,-296.675,0.056,0.952,0.435,-1.160,-0.732,-0.031,73.333,824.000,1.000
-125.856,-54.027,-46.733,-46.079,-45.644,-43.926,4624.126,-269.337,0.054,0.954,0.435,-1.160,-0.519,-0.092,73.333,825.000,1.000
-73.884,-9.815,-46.194,-46.245,-45.951,-44.810,4518.531,-240.607,0.054,0.952,0.434,-1.068,-0.549,-0.061,73.333,826.000,1.000
-6.633,47.514,-47.229,-47.831,-47.744,-47.313,4412.434,-211.805,0.055,0.954,0.431,-1.190,-0.549,0.061,73.333,827.000,1.000
55.710,99.050,-46.573,-47.665,-47.990,-48.295,4310.752,-182.371,0.054,0.956,0.429,-1.221,-0.549,-0.061,73.333,828.000,1.000
89.666,125.896,-43.092,-44.630,-45.443,-46.364,4208.769,-156.095,0.052,0.957,0.429,-1.282,-0.397,-0.061,73.333,829.000,1.000
104.779,136.806,-39.558,-41.429,-42.560,-44.123,4098.132,-133.449,0.053,0.957,0.432,-1.343,-0.336,-0.092,73.333,830.000,1.000
135.060,157.139,-38.781,-40.964,-42.319,-44.522,3977.406,-109.833,0.053,0.959,0.431,-1.434,-0.366,-0.183,73.333,831.000,1.000
186.100,190.855,-40.308,-42.904,-44.538,-47.245,3851.619,-85.636,0.050,0.962,0.433,-1.617,-0.336,-0.275,73.333,832.000,1.000
219.286,211.004,-41.301,-44.379,-46.216,-49.494,3725.449,-68.587,0.047,0.963,0.430,-1.892,-0.336,-0.336,73.333,833.000,1.000
214.791,205.323,-40.303,-43.841,-45.696,-49.771,3601.547,-59.042,0.046,0.962,0.431,-2.136,-0.397,-0.366,73.333,834.000,1.000
209.278,200.154,-38.677,-42.588,-44.457,-49.245,3479.133,-46.865,0.050,0.963,0.432,-2.258,-0.549,-0.519,73.333,835.000,1.000
231.812,216.045,-38.107,-42.292,-44.372,-49.634,3352.028,-27.960,0.050,0.960,0.431,-2.411,-0.549,-0.397,73.333,836.000,1.000
264.844,240.785,-38.387,-42.850,-45.299,-51.091,3218.917,-7.963,0.053,0.958,0.430,-2.533,-0.641,-0.305,73.333,837.000,1.000
280.380,251.100,-38.798,-43.692,-46.479,-52.847,3085.703,5.202,0.056,0.954,0.433,-2.655,-0.702,-0.214,73.333,838.000,1.000
273.520,241.352,-39.667,-45.123,-48.062,-54.780,2953.091,8.004,0.060,0.951,0.432,-2.808,-0.549,-0.244,73.333,839.000,1.000
257.166,223.459,-41.257,-47.207,-50.136,-57.142,2813.504,4.038,0.060,0.949,0.430,-2.899,-0.458,-0.031,73.333,840.000,1.000
238.194,206.242,-42.988,-49.291,-52.303,-59.771,2663.142,0.413,0.059,0.949,0.428,-2.960,-0.336,0.031,73.333,841.000,1.000
222.005,193.680,-43.883,-50.470,-53.834,-61.824,2513.155,3.680,0.054,0.951,0.432,-2.991,-0.183,-0.031,73.333,842.000,1.000
216.717,187.501,-43.265,-50.048,-53.904,-62.385,2377.622,13.453,0.051,0.954,0.437,-2.899,-0.183,-0.061,73.333,843.000,1.000
219.921,186.720,-40.725,-47.694,-51.909,-60.868,2256.220,25.445,0.051,0.957,0.437,-3.113,-0.275,-0.183,73.333,844.000,1.000
222.977,189.510,-35.933,-43.354,-47.677,-56.971,2137.545,40.233,0.045,0.953,0.439,-3.357,-0.244,-0.275,73.333,845.000,1.000
222.536,192.328,-30.954,-39.024,-43.417,-52.795,2010.010,57.008,0.044,0.947,0.434,-3.571,-0.427,-0.397,73.333,846.000,1.000
221.389,192.263,-29.419,-37.883,-42.514,-51.978,1871.581,67.925,0.042,0.940,0.438,-3.265,-0.549,-0.488,73.333,847.000,1.000
208.379,179.511,-31.803,-40.312,-45.168,-55.075,1728.960,64.209,0.040,0.943,0.437,-2.960,-0.763,-0.793,73.333,848.000,1.000
168.370,145.824,-35.700,-44.304,-49.208,-59.835,1586.042,46.665,0.040,0.946,0.439,-2.686,-0.916,-0.885,73.333,849.000,1.000
125.157,109.336,-38.078,-47.051,-52.016,-63.289,1444.127,31.100,0.040,0.955,0.440,-2.441,-1.160,-1.007,73.333,850.000,1.000
114.246,95.464,-36.837,-46.158,-51.363,-63.066,1307.479,33.479,0.042,0.961,0.441,-2.319,-1.282,-1.160,73.333,851.000,1.000
125.565,98.881,-33.714,-43.162,-48.563,-60.570,1177.558,48.303,0.042,0.963,0.439,-2.197,-1.434,-1.282,73.333,852.000,1.000
124.000,95.115,-31.929,-41.565,-46.863,-59.191,1051.767,57.796,0.045,0.966,0.440,-2.289,-1.434,-1.160,73.333,853.000,1.000
107.617,81.895,-31.206,-41.181,-46.338,-59.047,930.281,59.901,0.047,0.966,0.441,-2.472,-1.556,-0.946,73.333,854.000,1.000
97.013,71.593,-29.638,-39.831,-45.201,-58.256,809.400,63.040,0.049,0.965,0.444,-2.472,-1.617,-0.824,73.333,855.000,1.000
85.232,58.943,-27.509,-37.784,-43.581,-56.843,678.555,65.500,0.051,0.964,0.443,-2.441,-1.526,-0.610,73.333,856.000,1.000
57.259,35.642,-26.530,-36.957,-42.966,-56.335,537.316,61.451,0.053,0.961,0.442,-2.472,-1.587,-0.458,73.333,857.000,1.000
27.501,11.417,-27.607,-38.250,-44.230,-57.637,400.186,53.457,0.054,0.960,0.444,-2.533,-1.495,-0.214,73.333,858.000,1.000
17.109,0.948,-29.956,-40.753,-46.823,-60.190,278.453,50.394,0.055,0.962,0.446,-2.502,-1.465,-0.031,73.333,859.000,1.000
16.972,-1.466,-31.764,-42.704,-48.988,-62.425,163.474,53.007,0.054,0.961,0.442,-2.472,-1.312,0.061,73.333,860.000,1.000
2.680,-12.683,-31.369,-42.557,-48.790,-62.589,40.233,53.856,0.050,0.959,0.443,-2.502,-1.221,0.122,73.333,861.000,1.000
-17.415,-25.170,-27.912,-39.407,-45.370,-59.651,-84.669,55.883,0.050,0.959,0.440,-2.472,-1.190,0.275,73.333,862.000,1.000
-22.097,-24.688,-23.074,-34.824,-40.731,-55.355,-196.071,64.860,0.052,0.956,0.443,-2.625,-1.099,0.305,73.333,863.000,1.000
-22.844,-22.719,-20.766,-32.676,-38.728,-53.542,-298.855,72.902,0.050,0.954,0.446,-2.533,-1.099,0.397,73.333,864.000,1.000
-35.656,-33.884,-22.055,-33.960,-40.061,-55.041,-407.807,71.714,0.052,0.949,0.442,-2.411,-1.129,0.397,73.333,865.000,1.000
-50.619,-50.445,-23.927,-35.704,-41.827,-56.956,-526.026,65.272,0.055,0.947,0.442,-2.319,-1.099,0.366,73.333,866.000,1.000
-53.996,-57.175,-24.062,-35.832,-42.131,-57.336,-644.040,60.741,0.056,0.947,0.440,-2.106,-1.038,0.244,73.333,867.000,1.000
-51.530,-55.322,-22.486,-34.380,-40.891,-56.212,-750.223,60.708,0.055,0.948,0.442,-1.831,-0.977,0.183,73.333,868.000,1.000
-53.498,-54.514,-20.212,-32.118,-38.678,-54.271,-843.023,65.018,0.054,0.946,0.442,-1.648,-0.946,0.153,73.333,869.000,1.000
-60.658,-59.854,-18.869,-30.731,-37.195,-53.047,-936.221,68.281,0.054,0.947,0.442,-1.587,-0.977,-0.031,73.333,870.000,1.000
-75.054,-73.197,-18.829,-30.788,-37.200,-53.039,-1040.627,65.644,0.052,0.945,0.442,-1.434,-1.038,-0.092,73.333,871.000,1.000
-90.591,-85.889,-18.063,-30.139,-36.687,-52.269,-1145.341,63.827,0.050,0.944,0.438,-1.251,-1.129,-0.214,73.333,872.000,1.000
-92.594,-87.513,-15.563,-27.640,-34.470,-49.815,-1236.359,68.318,0.049,0.945,0.438,-1.038,-1.099,-0.244,73.333,873.000,1.000
-84.573,-84.031,-13.626,-25.692,-32.723,-48.050,-1319.837,70.917,0.049,0.947,0.438,-0.885,-1.068,-0.427,73.333,874.000,1.000
-87.483,-90.992,-14.222,-26.323,-33.306,-48.812,-1410.430,62.663,0.050,0.948,0.437,-0.732,-1.129,-0.549,73.333,875.000,1.000
-110.074,-111.368,-15.755,-27.928,-34.721,-50.431,-1508.494,48.847,0.052,0.947,0.437,-0.641,-1.038,-0.549,73.333,876.000,1.000
-132.086,-129.062,-15.813,-28.146,-34.802,-50.599,-1601.320,42.156,0.052,0.949,0.440,-0.488,-1.099,-0.488,73.333,877.000,1.000
-133.792,-133.993,-14.964,-27.417,-34.100,-49.825,-1683.294,43.220,0.053,0.952,0.438,-0.519,-1.007,-0.458,73.333,878.000,1.000
-122.953,-132.427,-14.896,-27.178,-34.045,-49.608,-1759.171,43.877,0.051,0.952,0.439,-0.519,-1.068,-0.458,73.333,879.000,1.000
-113.477,-130.105,-14.451,-26.472,-33.435,-48.903,-1831.295,44.462,0.050,0.953,0.437,-0.580,-1.099,-0.397,73.333,880.000,1.000
-105.633,-126.704,-11.806,-23.919,-30.620,-46.237,-1899.001,50.725,0.048,0.955,0.437,-0.549,-1.160,-0.183,73.333,881.000,1.000
-95.676,-123.292,-8.945,-21.377,-27.655,-43.596,-1965.687,58.903,0.049,0.957,0.439,-0.732,-1.129,-0.092,73.333,882.000,1.000
-93.595,-128.290,-9.009,-21.519,-27.691,-43.745,-2036.400,57.399,0.049,0.957,0.438,-0.732,-1.160,-0.031,73.333,883.000,1.000
-106.303,-141.732,-10.977,-23.276,-29.765,-45.513,-2107.708,47.132,0.050,0.958,0.436,-0.885,-1.190,0.061,73.333,884.000,1.000
-117.370,-149.214,-11.314,-23.389,-30.254,-45.557,-2171.681,41.190,0.051,0.959,0.437,-1.099,-1.343,0.092,73.333,885.000,1.000
-115.406,-144.974,-9.003,-20.939,-27.920,-43.013,-2228.413,44.003,0.050,0.956,0.435,-1.282,-1.465,0.031,73.333,886.000,1.000
-108.252,-136.290,-6.106,-17.912,-24.786,-39.945,-2282.816,49.823,0.051,0.953,0.436,-1.434,-1.465,0.061,73.333,887.000,1.000
-104.827,-131.754,-5.050,-16.771,-23.487,-38.731,-2338.296,51.923,0.051,0.953,0.435,-1.556,-1.587,0.000,73.333,888.000,1.000
-103.640,-131.016,-5.806,-17.575,-24.130,-39.343,-2394.167,48.901,0.052,0.952,0.435,-1.770,-1.495,-0.092,73.333,889.000,1.000
-103.701,-132.305,-6.532,-18.352,-24.738,-39.960,-2449.109,42.315,0.053,0.949,0.435,-1.831,-1.526,-0.153,73.333,890.000,1.000
-118.250,-144.972,-7.644,-19.330,-25.553,-40.879,-2508.246,29.657,0.054,0.948,0.433,-1.892,-1.465,-0.183,73.333,891.000,1.000
-143.258,-164.134,-9.597,-21.059,-27.088,-42.406,-2568.770,15.728,0.055,0.948,0.437,-1.892,-1.312,-0.214,73.333,892.000,1.000
-146.866,-164.390,-8.915,-20.230,-26.038,-41.172,-2612.991,16.020,0.056,0.947,0.436,-1.801,-1.404,-0.336,73.333,893.000,1.000
-121.187,-140.233,-4.071,-15.304,-21.022,-35.956,-2636.488,32.558,0.057,0.947,0.438,-1.678,-1.343,-0.610,73.333,894.000,1.000
-99.546,-119.462,0.280,-10.903,-16.762,-31.535,-2660.677,45.262,0.057,0.948,0.438,-1.587,-1.221,-0.519,73.333,895.000,1.000
-107.269,-124.237,-0.450,-11.616,-17.638,-32.232,-2703.364,38.692,0.058,0.949,0.438,-1.556,-1.007,-0.519,73.333,896.000,1.000
-127.363,-141.862,-4.841,-15.902,-21.873,-36.265,-2755.494,21.591,0.061,0.947,0.433,-1.648,-0.916,-0.580,73.333,897.000,1.000
-136.855,-151.777,-7.335,-18.144,-23.907,-38.095,-2797.246,10.736,0.059,0.946,0.432,-1.465,-0.763,-0.519,73.333,898.000,1.000
-135.078,-148.790,-5.017,-15.636,-21.197,-35.234,-2820.384,12.866,0.059,0.953,0.432,-1.282,-0.702,-0.549,73.333,899.000,1.000
-124.251,-136.219,-1.010,-11.608,-17.108,-31.062,-2831.949,22.949,0.055,0.960,0.431,-1.190,-0.580,-0.671,73.333,900.000,1.000
-107.550,-122.558,0.302,-10.230,-15.812,-29.624,-2845.703,30.074,0.052,0.966,0.433,-1.251,-0.427,-0.641,73.333,901.000,1.000
-95.588,-116.627,-0.880,-11.176,-16.762,-30.296,-2867.669,28.357,0.052,0.969,0.433,-1.495,-0.366,-0.702,73.333,902.000,1.000
-96.864,-121.899,-1.699,-11.816,-17.202,-30.430,-2892.737,20.328,0.053,0.969,0.432,-1.648,-0.397,-0.732,73.333,903.000,1.000
-104.920,-130.637,-2.289,-12.461,-17.592,-30.615,-2914.793,12.024,0.054,0.964,0.433,-1.953,-0.275,-0.763,73.333,904.000,1.000
-105.478,-130.992,-4.062,-14.243,-19.226,-32.059,-2931.806,7.602,0.052,0.958,0.431,-2.197,-0.275,-0.610,73.333,905.000,1.000
-97.712,-121.372,-4.333,-14.204,-19.193,-31.663,-2940.613,9.547,0.049,0.952,0.431,-2.319,-0.336,-0.488,73.333,906.000,1.000
-88.119,-106.984,-0.515,-10.028,-15.082,-27.206,-2939.259,17.796,0.042,0.951,0.430,-2.228,-0.427,-0.549,73.333,907.000,1.000
-76.561,-92.651,4.438,-4.986,-9.896,-22.116,-2932.893,27.277,0.040,0.950,0.429,-2.106,-0.549,-0.580,73.333,908.000,1.000
-60.091,-78.409,7.129,-2.312,-6.852,-19.394,-2926.120,35.107,0.038,0.950,0.432,-2.014,-0.793,-0.732,73.333,909.000,1.000
-47.898,-70.324,7.421,-1.845,-6.195,-18.607,-2923.787,37.286,0.040,0.951,0.433,-1.892,-1.007,-0.793,73.333,910.000,1.000
-53.797,-78.230,6.035,-2.841,-7.349,-19.188,-2930.776,28.814,0.043,0.952,0.433,-1.831,-1.160,-0.702,73.333,911.000,1.000
-64.236,-88.827,4.620,-3.916,-8.607,-19.998,-2937.766,19.108,0.043,0.954,0.432,-1.801,-1.282,-0.641,73.333,912.000,1.000
-58.732,-84.240,5.404,-3.068,-7.720,-18.955,-2931.827,20.443,0.045,0.956,0.433,-1.862,-1.495,-0.519,73.333,913.000,1.000
-44.113,-70.105,8.186,-0.340,-4.767,-15.906,-2915.262,29.848,0.042,0.958,0.437,-1.923,-1.678,-0.305,73.333,914.000,1.000
-31.883,-58.074,10.793,2.432,-1.738,-12.705,-2897.328,38.310,0.045,0.958,0.437,-1.984,-1.801,-0.183,73.333,915.000,1.000
-18.592,-47.387,12.039,4.069,0.026,-10.717,-2881.048,43.488,0.047,0.956,0.438,-1.953,-1.801,-0.122,73.333,916.000,1.000
-6.592,-38.348,11.263,3.574,-0.450,-10.970,-2869.332,43.055,0.049,0.953,0.438,-1.892,-1.831,0.031,73.333,917.000,1.000
-16.206,-46.420,7.005,-0.684,-4.658,-14.923,-2872.016,27.283,0.051,0.955,0.437,-1.892,-1.801,0.092,73.333,918.000,1.000
-42.932,-67.387,0.778,-6.907,-10.851,-20.719,-2883.477,2.180,0.052,0.954,0.440,-1.740,-1.862,0.336,73.333,919.000,1.000
-48.847,-69.024,-1.511,-8.891,-12.890,-22.259,-2877.042,-6.766,0.053,0.955,0.435,-1.740,-1.862,0.366,73.333,920.000,1.000
-30.701,-48.405,1.731,-5.250,-9.209,-18.234,-2846.571,4.263,0.055,0.956,0.433,-1.648,-1.709,0.488,73.333,921.000,1.000
-22.263,-35.578,4.633,-2.226,-5.962,-14.929,-2816.118,12.253,0.056,0.958,0.434,-1.617,-1.648,0.671,73.333,922.000,1.000
-31.211,-40.317,4.397,-2.482,-6.002,-14.999,-2798.024,7.769,0.058,0.959,0.436,-1.678,-1.556,0.763,73.333,923.000,1.000
-34.358,-42.757,4.561,-2.130,-5.472,-14.368,-2779.339,4.319,0.059,0.958,0.437,-1.678,-1.465,0.671,73.333,924.000,1.000
-24.832,-34.748,6.767,0.359,-2.661,-11.319,-2751.764,8.159,0.059,0.957,0.437,-1.709,-1.282,0.671,73.333,925.000,1.000
-20.038,-28.689,9.538,3.247,0.602,-7.763,-2720.444,12.932,0.060,0.956,0.437,-1.709,-1.160,0.610,73.333,926.000,1.000
-23.623,-27.152,12.181,5.943,3.418,-4.592,-2688.667,16.679,0.061,0.951,0.436,-1.740,-1.068,0.458,73.333,927.000,1.000
-28.750,-29.000,13.105,7.027,4.387,-3.204,-2661.314,15.643,0.061,0.953,0.436,-1.678,-0.885,0.305,73.333,928.000,1.000
-37.884,-38.023,10.408,4.531,1.873,-5.362,-2642.677,5.766,0.062,0.951,0.438,-1.648,-0.641,0.275,73.333,929.000,1.000
-46.694,-46.850,6.642,0.925,-1.594,-8.620,-2623.255,-3.999,0.060,0.951,0.438,-1.526,-0.580,0.092,73.333,930.000,1.000
-39.980,-41.304,5.870,0.312,-2.121,-9.052,-2591.440,-3.209,0.059,0.948,0.436,-1.526,-0.427,0.000,73.333,931.000,1.000
-15.339,-20.176,8.259,2.989,0.530,-6.349,-2548.961,5.946,0.058,0.944,0.434,-1.495,-0.427,-0.153,73.333,932.000,1.000
1.719,-3.290,11.869,7.124,4.611,-2.109,-2505.632,13.241,0.054,0.946,0.434,-1.312,-0.275,-0.336,73.333,933.000,1.000
-5.149,-3.561,14.536,10.319,7.813,1.425,-2467.584,13.144,0.053,0.949,0.436,-1.129,-0.305,-0.488,73.333,934.000,1.000
-13.522,-8.399,14.383,10.288,7.907,1.914,-2433.942,8.379,0.053,0.953,0.435,-0.916,-0.183,-0.549,73.333,935.000,1.000
-4.890,-5.595,12.208,7.955,5.737,0.120,-2400.316,4.442,0.053,0.954,0.435,-0.885,-0.275,-0.549,73.333,936.000,1.000
8.898,1.138,10.862,6.677,4.528,-0.796,-2363.197,4.446,0.053,0.960,0.434,-1.007,-0.183,-0.549,73.333,937.000,1.000
12.405,2.456,11.587,7.780,5.630,0.501,-2324.290,4.756,0.051,0.958,0.433,-1.129,-0.183,-0.549,73.333,938.000,1.000
13.247,3.219,13.421,9.907,7.841,2.907,-2284.647,3.743,0.048,0.957,0.432,-1.221,-0.153,-0.580,73.333,939.000,1.000
25.903,14.892,15.396,11.892,9.992,5.278,-2241.067,6.180,0.050,0.956,0.434,-1.221,-0.183,-0.610,73.333,940.000,1.000
38.919,28.717,16.744,13.250,11.396,6.858,-2195.262,10.797,0.050,0.954,0.434,-1.251,-0.153,-0.580,73.333,941.000,1.000
37.208,30.203,16.236,13.021,11.102,6.790,-2153.090,10.466,0.048,0.953,0.434,-1.373,-0.214,-0.549,73.333,942.000,1.000
31.465,23.655,13.937,11.131,9.318,5.394,-2114.361,4.501,0.047,0.953,0.433,-1.404,-0.305,-0.458,73.333,943.000,1.000
39.287,26.085,12.391,9.846,8.302,4.802,-2070.970,2.102,0.047,0.956,0.433,-1.343,-0.397,-0.427,73.333,944.000,1.000
55.305,39.102,13.592,11.080,9.685,6.454,-2020.653,6.663,0.045,0.960,0.433,-1.343,-0.488,-0.275,73.333,945.000,1.000
60.579,46.319,16.336,13.751,12.408,9.342,-1971.823,9.786,0.047,0.963,0.432,-1.373,-0.549,-0.183,73.333,946.000,1.000
58.607,46.641,18.730,16.209,14.998,12.195,-1925.675,10.305,0.050,0.964,0.432,-1.556,-0.610,-0.061,73.333,947.000,1.000
59.517,48.798,20.539,18.359,17.266,14.790,-1876.239,13.366,0.052,0.966,0.433,-1.831,-0.641,-0.153,73.333,948.000,1.000
57.110,51.924,22.024,20.220,19.173,16.844,-1824.763,16.898,0.053,0.963,0.435,-1.984,-0.610,-0.092,73.333,949.000,1.000
48.834,51.766,22.191,20.543,19.602,17.316,-1778.682,13.738,0.054,0.956,0.435,-2.197,-0.702,-0.092,73.333,950.000,1.000
38.002,43.838,18.868,17.250,16.516,14.485,-1744.379,-1.315,0.056,0.952,0.433,-2.228,-0.610,-0.031,73.333,951.000,1.000
24.874,28.033,12.044,10.492,9.997,8.397,-1720.190,-25.052,0.055,0.950,0.431,-2.136,-0.580,0.061,73.333,952.000,1.000
11.085,11.501,6.023,4.616,4.369,3.054,-1693.604,-45.563,0.056,0.950,0.434,-2.167,-0.702,0.122,73.333,953.000,1.000
7.524,8.226,5.110,3.920,3.832,2.606,-1649.665,-49.484,0.055,0.952,0.437,-2.167,-0.580,0.153,73.333,954.000,1.000
